decade,tried,deaths,country
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,3,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,3,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,6,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,1,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,3,NA,United Kingdom
1640,11,NA,United Kingdom
1640,3,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,9,NA,United Kingdom
1640,9,NA,United Kingdom
1640,3,NA,United Kingdom
1640,3,NA,United Kingdom
1640,3,NA,United Kingdom
1640,3,NA,United Kingdom
1640,2,NA,United Kingdom
1640,1,NA,United Kingdom
1640,3,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,3,NA,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,0,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
1640,1,NA,United Kingdom
